"dis_id","dis_name","url","create_time","status","cat_id","cat_name","dis_type"
"yaozheshang","咬螫伤","http://www.haodf.com/jibing/yaozheshang.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","1"
"yaozhuijianpantuchu","腰椎间盘突出","http://www.haodf.com/jibing/yaozhuijianpantuchu.htm","2015/11/8 18:48:34","0","zhongyianmoke","中医按摩科","0"
"yasuiyan","牙髓炎","http://www.haodf.com/jibing/yasuiyan.htm","2015/11/8 18:12:11","0","kouqiangke-tezhen","口腔特诊科","0"
"yatibing","牙体病","http://www.haodf.com/jibing/yatibing.htm","2015/11/8 18:12:11","0","kouqiangke-tezhen","口腔特诊科","0"
"yatong","牙痛","http://www.haodf.com/jibing/yatong.htm","2015/11/8 18:12:11","0","kouqiangke-tezhen","口腔特诊科","0"
"yazhoubing","牙周病","http://www.haodf.com/jibing/yazhoubing.htm","2015/11/8 18:12:11","0","kouqiangke-tezhen","口腔特诊科","0"
"yechou","腋臭","http://www.haodf.com/jibing/yechou.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"yichangfenmian","异常分娩","http://www.haodf.com/jibing/yichangfenmian.htm","2015/11/8 18:05:07","0","fuchankezonghe","妇产科","1"
"yichangrenshen","异常妊娠","http://www.haodf.com/jibing/yichangrenshen.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"yigan","乙肝","http://www.haodf.com/jibing/yigan.htm","2015/11/8 18:53:58","0","zhongyixiaohuake","中医消化科","0"
"yinbaozichongbing","隐孢子虫病","http://www.haodf.com/jibing/yinbaozichongbing.htm","2015/11/8 18:04:59","0","chuanranke","传染科","1"
"yinchan","引产","http://www.haodf.com/jibing/yinchan.htm","2015/11/8 18:05:07","0","fuchankezonghe","妇产科","2"
"yindaojinsuo","阴道紧缩","http://www.haodf.com/jibing/yindaojinsuo.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"yindaoyan","阴道炎","http://www.haodf.com/jibing/yindaoyan.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","0"
"yingao","隐睾","http://www.haodf.com/jibing/yingao.htm","2015/11/8 18:33:47","0","xiaoerwaike","小儿外科","1"
"yingjizhangai","应激障碍","http://www.haodf.com/jibing/yingjizhangai.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"yingyouerhuanongxinglinbajieyan","婴幼儿化脓性淋巴结炎","http://www.haodf.com/jibing/yingyouerhuanongxinglinbajieyan.htm","2015/11/8 18:13:55","0","kouqiangke-zhanmo","口腔粘膜科","1"
"yingyoueryindaoyan","婴幼儿阴道炎","http://www.haodf.com/jibing/yingyoueryindaoyan.htm","2015/11/8 18:25:13","0","xiaoerfuke","小儿妇科","0"
"yinjingai","阴茎癌","http://www.haodf.com/jibing/yinjingai.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"yinjingyanchang","阴茎延长","http://www.haodf.com/jibing/yinjingyanchang.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"yinjingzaizao","阴茎再造","http://www.haodf.com/jibing/yinjingzaizao.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"yiweishen","异位肾","http://www.haodf.com/jibing/yiweishen.htm","2015/11/8 18:16:32","0","miniaowaike","泌尿外科","1"
"yixianai","胰腺癌","http://www.haodf.com/jibing/yixianai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"yixiansunshang","胰腺损伤","http://www.haodf.com/jibing/yixiansunshang.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"yixianyan","胰腺炎","http://www.haodf.com/jibing/yixianyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","0"
"yiyan","义眼","http://www.haodf.com/jibing/yiyan.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"yiyanghuatanzhongdu","一氧化碳中毒","http://www.haodf.com/jibing/yiyanghuatanzhongdu.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","0"
"yiyuzheng","抑郁症","http://www.haodf.com/jibing/yiyuzheng.htm","2015/11/8 18:49:35","0","zhongyilaonianbingke","中医老年病科","0"
"yizhengxingshisheng","癔症性失声","http://www.haodf.com/jibing/yizhengxingshisheng.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"youjilinshachongyaozhongdu","有机磷杀虫药中毒","http://www.haodf.com/jibing/youjilinshachongyaozhongdu.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","1"
"youwenrouliu","尤文肉瘤","http://www.haodf.com/jibing/youwenrouliu.htm","2015/11/8 18:07:49","0","guzhongliuke","骨肿瘤科","1"
"yuanfaxingdanzhixingganyinghua","原发性胆汁性肝硬化","http://www.haodf.com/jibing/yuanfaxingdanzhixingganyinghua.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"yuanfaxingganai","原发性肝癌","http://www.haodf.com/jibing/yuanfaxingganai.htm","2015/11/8 18:05:10","0","ganbingke","肝病科","1"
"yuanfaxingzonggezhongliu","纵隔肿瘤","http://www.haodf.com/jibing/yuanfaxingzonggezhongliu.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","1"
"yuanshi","远视","http://www.haodf.com/jibing/yuanshi.htm","2015/11/8 18:19:10","0","quguangzu","屈光","0"
"yuanzhuijiaomo","圆锥角膜","http://www.haodf.com/jibing/yuanzhuijiaomo.htm","2015/11/8 18:07:51","0","jiaomozu","角膜科","0"
"yuejingshitiao","月经失调","http://www.haodf.com/jibing/yuejingshitiao.htm","2015/11/8 18:50:30","0","zhongyineifenmi","中医内分泌","0"
"yundongbing","晕动病","http://www.haodf.com/jibing/yundongbing.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","0"
"yundongchuangshang","运动创伤","http://www.haodf.com/jibing/yundongchuangshang.htm","2015/11/8 18:47:35","0","yundongyixueke","运动医学科","0"
"yunjue","晕厥","http://www.haodf.com/jibing/yunjue.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"yunqianjiancha","孕前检查","http://www.haodf.com/jibing/yunqianjiancha.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","2"
"zaochan","早产","http://www.haodf.com/jibing/zaochan.htm","2015/11/8 18:05:07","0","fuchankezonghe","妇产科","1"
"zaochanershiwangmobingbian","早产儿视网膜病变","http://www.haodf.com/jibing/zaochanershiwangmobingbian.htm","2015/11/8 18:38:04","0","xiaoeryanke","小儿眼科","0"
"zaolian","早恋","http://www.haodf.com/jibing/zaolian.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"zaoshengxinglong","噪声性聋","http://www.haodf.com/jibing/zaoshengxinglong.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","1"
"zaoxie","早泄","http://www.haodf.com/jibing/zaoxie.htm","2015/11/8 18:16:33","0","nanke","男科","0"
"zaoyunfanying","早孕反应","http://www.haodf.com/jibing/zaoyunfanying.htm","2015/11/8 18:05:07","0","fuchankezonghe","妇产科","1"
"zaoyuzheng","躁郁症","http://www.haodf.com/jibing/zaoyuzheng.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"zhi","痣","http://www.haodf.com/jibing/zhi.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","0"
"zhichangai","直肠癌","http://www.haodf.com/jibing/zhichangai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"zhichanggangguanxiantianxingjibing","直肠肛管先天性疾病","http://www.haodf.com/jibing/zhichanggangguanxiantianxingjibing.htm","2015/11/8 18:05:12","0","gangchangwaike","肛肠科","1"
"zhichangjianya","职场减压","http://www.haodf.com/jibing/zhichangjianya.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"zhichangrenji","职场人际","http://www.haodf.com/jibing/zhichangrenji.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"zhichangsunshang","直肠损伤","http://www.haodf.com/jibing/zhichangsunshang.htm","2015/11/8 18:10:26","0","jizhenke","急诊科","1"
"zhichangtuochui","直肠脱垂","http://www.haodf.com/jibing/zhichangtuochui.htm","2015/11/8 18:49:30","0","zhongyigangchangke","中医肛肠科","1"
"zhichangxinliwenti","职场心理问题","http://www.haodf.com/jibing/zhichangxinliwenti.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","0"
"zhichangxirou","直肠息肉","http://www.haodf.com/jibing/zhichangxirou.htm","2015/11/8 18:49:30","0","zhongyigangchangke","中医肛肠科","1"
"zhichangyindaolou","直肠阴道瘘","http://www.haodf.com/jibing/zhichangyindaolou.htm","2015/11/8 18:05:12","0","gangchangwaike","肛肠科","1"
"zhichuang","痔疮","http://www.haodf.com/jibing/zhichuang.htm","2015/11/8 18:49:30","0","zhongyigangchangke","中医肛肠科","0"
"zhifa","植发","http://www.haodf.com/jibing/zhifa.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"zhifanggan","脂肪肝","http://www.haodf.com/jibing/zhifanggan.htm","2015/11/8 18:53:58","0","zhongyixiaohuake","中医消化科","0"
"zhiguguzhe","跖骨骨折","http://www.haodf.com/jibing/zhiguguzhe.htm","2015/11/8 18:56:35","0","zuhuaiwaike","足踝外科","1"
"zhiguguzhe2","趾骨骨折","http://www.haodf.com/jibing/zhiguguzhe2.htm","2015/11/8 18:56:35","0","zuhuaiwaike","足踝外科","1"
"zhiqiguankuozhang","支气管扩张","http://www.haodf.com/jibing/zhiqiguankuozhang.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"zhiqiguanxianliu","支气管腺瘤","http://www.haodf.com/jibing/zhiqiguanxianliu.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"zhiqiguanyan","支气管炎","http://www.haodf.com/jibing/zhiqiguanyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","0"
"zhiyefazhan","职业发展","http://www.haodf.com/jibing/zhiyefazhan.htm","2015/11/8 18:38:58","0","xinlizixunke","心理咨询科","1"
"zhiyuantifeiyan","支原体肺炎","http://www.haodf.com/jibing/zhiyuantifeiyan.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
"zhongdu","中毒","http://www.haodf.com/jibing/zhongdu.htm","2015/11/8 18:47:37","0","zhiyebingke","职业病科","0"
"zhongerai","中耳癌","http://www.haodf.com/jibing/zhongerai.htm","2015/11/8 18:05:02","0","erbihouke","耳鼻喉","1"
"zhongeryan","中耳炎","http://www.haodf.com/jibing/zhongeryan.htm","2015/11/8 18:53:57","0","zhongyiwuguanke","中医五官科","0"
"zhongjiang","中浆","http://www.haodf.com/jibing/zhongjiang.htm","2015/11/8 18:42:26","0","yandizu","眼底","0"
"zhongshen","中渗","http://www.haodf.com/jibing/zhongshen.htm","2015/11/8 18:42:26","0","yandizu","眼底","0"
"zhongyijianfei","中医减肥","http://www.haodf.com/jibing/zhongyijianfei.htm","2015/11/8 18:47:37","0","zhenjiuke","针灸科","2"
"zhouweishenjingbingsun","周围神经病损","http://www.haodf.com/jibing/zhouweishenjingbingsun.htm","2015/11/8 18:22:37","0","shouwaike","手外科","1"
"zhouweishenjingxitongzhongliu","周围神经系统肿瘤","http://www.haodf.com/jibing/zhouweishenjingxitongzhongliu.htm","2015/11/8 18:47:41","0","zhongliuwaike","肿瘤外科","1"
"zhuanyixingguzhongliu","骨转移癌","http://www.haodf.com/jibing/zhuanyixingguzhongliu.htm","2015/11/8 18:07:49","0","guzhongliuke","骨肿瘤科","0"
"zhudongmaijiaceng","主动脉夹层","http://www.haodf.com/jibing/zhudongmaijiaceng.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"zhudongmailiu","主动脉瘤","http://www.haodf.com/jibing/zhudongmailiu.htm","2015/11/8 18:41:33","0","xiongwaike","胸外科","1"
"zhushemeirong","注射美容","http://www.haodf.com/jibing/zhushemeirong.htm","2015/11/8 18:47:36","0","zhengxingwaike","整形科","2"
"zigongjiliu","子宫肌瘤","http://www.haodf.com/jibing/zigongjiliu.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","0"
"zigongjingxirou","子宫颈息肉","http://www.haodf.com/jibing/zigongjingxirou.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"zigongjixing","子宫畸形","http://www.haodf.com/jibing/zigongjixing.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"zigongneimoai","子宫内膜癌","http://www.haodf.com/jibing/zigongneimoai.htm","2015/11/8 18:54:52","0","zhongyizhongliuke","中医肿瘤科","0"
"zigongneimoxirou","子宫内膜息肉","http://www.haodf.com/jibing/zigongneimoxirou.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"zigongneimoyan","子宫内膜炎","http://www.haodf.com/jibing/zigongneimoyan.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"zigongneimoyiweizheng","子宫内膜异位症","http://www.haodf.com/jibing/zigongneimoyiweizheng.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","0"
"zigongneimozengsheng","子宫内膜增生","http://www.haodf.com/jibing/zigongneimozengsheng.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"zigongpolie","子宫破裂","http://www.haodf.com/jibing/zigongpolie.htm","2015/11/8 18:04:56","0","chanke","产科","1"
"zigongrouliu","子宫肉瘤","http://www.haodf.com/jibing/zigongrouliu.htm","2015/11/8 18:47:38","0","zhongliufuke","肿瘤妇科","1"
"zigongtuochui","子宫脱垂","http://www.haodf.com/jibing/zigongtuochui.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","1"
"zigongxianjizheng","子宫腺肌症","http://www.haodf.com/jibing/zigongxianjizheng.htm","2015/11/8 18:49:28","0","zhongyifuchanke","中医妇产科","0"
"zishenmianyixingganbing","自身免疫性肝病","http://www.haodf.com/jibing/zishenmianyixingganbing.htm","2015/11/8 18:49:29","0","zhongyiganbingke","中医肝病科","0"
"zishenmianyixingganyan","自身免疫性肝炎","http://www.haodf.com/jibing/zishenmianyixingganyan.htm","2015/11/8 18:38:57","0","xiaohuaneike","消化内科","1"
"zishenminganxingpiyan","自身敏感性皮炎","http://www.haodf.com/jibing/zishenminganxingpiyan.htm","2015/11/8 18:04:54","0","biantaifanyingke","过敏反应科","1"
"zubuguzhe","足部骨折","http://www.haodf.com/jibing/zubuguzhe.htm","2015/11/8 18:56:35","0","zuhuaiwaike","足踝外科","0"
"zuzhixibaozengduozhengx","组织细胞增多症X","http://www.haodf.com/jibing/zuzhixibaozengduozhengx.htm","2015/11/8 18:49:31","0","zhongyihuxike","中医呼吸科","1"
